timestamp,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,cur_ax,cur_ay,cur_az,not_use,not_use,cur_yaw,des_yaw,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_acc_x,des_acc_y,des_acc_z
1719655874991686043,0.803992,0.0121393,1.99521,1.22954,0.0337288,-0.0342811,0.954766,0.0742092,-0.0386388,0,0,0.0565686,0.0508233,0.810663,0.0132891,1.99479,1.21993,0.0340937,-0.0326218,0.946566,0.0683793,-0.0305
1719655875011852407,0.828774,0.0128287,1.99452,1.24855,0.0352101,-0.0350072,0.946461,0.0739341,-0.0339855,0,0,0.0549466,0.0513918,0.83525,0.0139847,1.99414,1.23881,0.0354687,-0.0332009,0.940776,0.0691452,-0.027424
1719655875031709139,0.853933,0.0135477,1.99381,1.26739,0.0366874,-0.0356431,0.937195,0.0738346,-0.029606,0,0,0.0534774,0.0523858,0.860214,0.0147079,1.99347,1.25756,0.0368603,-0.033719,0.935035,0.0700371,-0.024388
1719655875051667319,0.879468,0.0142962,1.99309,1.28604,0.038165,-0.0361931,0.927365,0.0739697,-0.0253852,0,0,0.0522432,0.0537704,0.885552,0.0154592,1.99279,1.27621,0.038271,-0.0341767,0.929342,0.0710527,-0.0213917
1719655875072093079,0.905374,0.0150743,1.99237,1.30449,0.0396478,-0.0366598,0.917409,0.0743493,-0.0212656,0,0,0.0513279,0.0554938,0.911262,0.0162389,1.9921,1.29473,0.0397028,-0.0346115,0.923409,0.0721407,-0.0220692
1719655875091710248,0.931646,0.0158822,1.99163,1.32274,0.0411404,-0.0370561,0.907594,0.074939,-0.0186247,0,0,0.0508055,0.057508,0.937341,0.0170475,1.9914,1.31314,0.0411574,-0.0350588,0.917526,0.0733425,-0.022646
1719655875111862749,0.958282,0.01672,1.99088,1.34079,0.0426465,-0.0374133,0.89825,0.0756986,-0.0172682,0,0,0.0507313,0.0598114,0.963786,0.0178854,1.9907,1.33142,0.0426329,-0.0354896,0.909767,0.0742311,-0.0204353
1719655875131651038,0.985277,0.0175882,1.99013,1.35867,0.0441692,-0.0377448,0.889679,0.076593,-0.0158084,0,0,0.0511361,0.0624015,0.990596,0.0187529,1.98998,1.34953,0.0441277,-0.0358763,0.902132,0.0752718,-0.0182389
1719655875151693836,1.01263,0.0184869,1.98937,1.37638,0.0457107,-0.0380444,0.881824,0.0775661,-0.0141024,0,0,0.0520254,0.065251,1.01777,0.0196506,1.98926,1.3675,0.0456448,-0.0362193,0.89462,0.0764619,-0.0160568
1719655875172773707,1.04033,0.0194167,1.98861,1.39395,0.047272,-0.0383085,0.874416,0.0785624,-0.0122586,0,0,0.053383,0.0683576,1.0453,0.0205792,1.98853,1.38533,0.0472371,-0.0365452,0.88862,0.0827577,-0.0165219
1719655875191602157,1.06838,0.020378,1.98784,1.41136,0.0488532,-0.038542,0.867059,0.0795627,-0.0112248,0,0,0.0551744,0.0717185,1.07318,0.0215409,1.9878,1.40305,0.0489545,-0.0368795,0.882665,0.0889728,-0.0168906
1719655875211843844,1.09678,0.021371,1.98707,1.42863,0.0504561,-0.0387623,0.859565,0.0808083,-0.0108664,0,0,0.0573526,0.0752998,1.10142,0.022538,1.98706,1.42061,0.0507549,-0.0372182,0.873853,0.0910899,-0.0169637
1719655875231637284,1.12553,0.0223964,1.98629,1.44574,0.05209,-0.0389797,0.851877,0.0827276,-0.0108891,0,0,0.0598717,0.0790701,1.13,0.0235714,1.98631,1.438,0.0525989,-0.0375576,0.865205,0.0933256,-0.0169677
1719655875251568844,1.15461,0.0234549,1.98551,1.4627,0.0537713,-0.0391997,0.843911,0.0855521,-0.0110879,0,0,0.0626875,0.0830074,1.15894,0.0246422,1.98556,1.45522,0.0544887,-0.0378964,0.856719,0.0956775,-0.0169038
1719655875271729314,1.18404,0.0245477,1.98472,1.4795,0.0555179,-0.0394242,0.835558,0.0892322,-0.0113298,0,0,0.0657601,0.0870887,1.18821,0.0257516,1.9848,1.47229,0.0564794,-0.0382328,0.849975,0.103358,-0.0167239
1719655875291645377,1.21379,0.0256762,1.98393,1.49612,0.0573448,-0.0396527,0.826772,0.0935557,-0.0114461,0,0,0.0690557,0.0912929,1.21783,0.0269024,1.98403,1.48922,0.0586221,-0.0385648,0.843295,0.110892,-0.0164583
1719655875312486851,1.24388,0.0268421,1.98314,1.51257,0.0592639,-0.0398819,0.81765,0.0984523,-0.0114121,0,0,0.072545,0.0955926,1.24778,0.0280975,1.98325,1.50599,0.0609136,-0.0388903,0.834113,0.118235,-0.01608
1719655875331785720,1.27429,0.0280474,1.98234,1.52883,0.0612873,-0.0401098,0.808399,0.104015,-0.0113226,0,0,0.0762035,0.0999626,1.27806,0.0293399,1.98247,1.52259,0.0633505,-0.0392075,0.825079,0.125428,-0.0156343
